,date,year,month,type,region,plu,average_unit_price,volume_sold
367,2015-02-22,2015,2,organic,Midsouth,plu4225,1.4,0.035943260000000005
368,2015-02-22,2015,2,organic,Midsouth,plu4770,1.4,0.00405324
369,2015-02-22,2015,2,organic,Northeast,plu4046,1.9,0.005183020000000001
370,2015-02-22,2015,2,organic,Northeast,plu4225,1.9,0.01773713
371,2015-02-22,2015,2,organic,Northeast,plu4770,1.9,6.589e-05
372,2015-02-22,2015,2,organic,Plains,plu4046,1.66,0.00510004
373,2015-02-22,2015,2,organic,Plains,plu4225,1.66,0.01777109
374,2015-02-22,2015,2,organic,Plains,plu4770,1.66,9.16e-06
375,2015-02-22,2015,2,organic,SouthCentral,plu4046,1.37,0.04305755
376,2015-02-22,2015,2,organic,SouthCentral,plu4225,1.37,0.00662771
377,2015-02-22,2015,2,organic,SouthCentral,plu4770,1.37,0.0
378,2015-02-22,2015,2,organic,Southeast,plu4046,1.59,0.0103169
379,2015-02-22,2015,2,organic,Southeast,plu4225,1.59,0.015076290000000001
380,2015-02-22,2015,2,organic,Southeast,plu4770,1.59,0.00058636
381,2015-02-22,2015,2,organic,West,plu4046,1.48,0.08748899
382,2015-02-22,2015,2,organic,West,plu4225,1.48,0.07022926
383,2015-02-22,2015,2,organic,West,plu4770,1.48,0.0001689
384,2015-03-01,2015,3,conventional,California,plu4046,0.84,3.51655129
385,2015-03-01,2015,3,conventional,California,plu4225,0.84,2.4609324100000003
386,2015-03-01,2015,3,conventional,California,plu4770,0.84,0.17058054
387,2015-03-01,2015,3,conventional,GreatLakes,plu4046,1.02,0.35381894
388,2015-03-01,2015,3,conventional,GreatLakes,plu4225,1.02,2.13551789
389,2015-03-01,2015,3,conventional,GreatLakes,plu4770,1.02,0.47870164000000004
390,2015-03-01,2015,3,conventional,Midsouth,plu4046,1.14,0.62067244
391,2015-03-01,2015,3,conventional,Midsouth,plu4225,1.14,1.1513538700000001
392,2015-03-01,2015,3,conventional,Midsouth,plu4770,1.14,0.18287334
393,2015-03-01,2015,3,conventional,Northeast,plu4046,1.15,0.08860928
394,2015-03-01,2015,3,conventional,Northeast,plu4225,1.15,2.7901802
395,2015-03-01,2015,3,conventional,Northeast,plu4770,1.15,0.0073175900000000006
396,2015-03-01,2015,3,conventional,Plains,plu4046,1.09,0.85412932
397,2015-03-01,2015,3,conventional,Plains,plu4225,1.09,0.46098695
398,2015-03-01,2015,3,conventional,Plains,plu4770,1.09,0.01141767
399,2015-03-01,2015,3,conventional,SouthCentral,plu4046,0.87,2.94492822
400,2015-03-01,2015,3,conventional,SouthCentral,plu4225,0.87,1.6297858500000002
401,2015-03-01,2015,3,conventional,SouthCentral,plu4770,0.87,0.09016761999999999
402,2015-03-01,2015,3,conventional,Southeast,plu4046,1.01,2.6820656
403,2015-03-01,2015,3,conventional,Southeast,plu4225,1.01,0.28150289
404,2015-03-01,2015,3,conventional,Southeast,plu4770,1.01,0.01942967
405,2015-03-01,2015,3,conventional,West,plu4046,0.95,2.2214478900000003
406,2015-03-01,2015,3,conventional,West,plu4225,0.95,2.82286441
407,2015-03-01,2015,3,conventional,West,plu4770,0.95,0.11008802000000001
408,2015-03-01,2015,3,organic,California,plu4046,1.15,0.17803364000000002
409,2015-03-01,2015,3,organic,California,plu4225,1.15,0.05978679
410,2015-03-01,2015,3,organic,California,plu4770,1.15,0.0
411,2015-03-01,2015,3,organic,GreatLakes,plu4046,1.69,0.0031543400000000003
412,2015-03-01,2015,3,organic,GreatLakes,plu4225,1.69,0.04328457
413,2015-03-01,2015,3,organic,GreatLakes,plu4770,1.69,0.0
414,2015-03-01,2015,3,organic,Midsouth,plu4046,1.61,0.00930387
415,2015-03-01,2015,3,organic,Midsouth,plu4225,1.61,0.029547340000000002
416,2015-03-01,2015,3,organic,Midsouth,plu4770,1.61,0.00447119
417,2015-03-01,2015,3,organic,Northeast,plu4046,1.85,0.005884520000000001
418,2015-03-01,2015,3,organic,Northeast,plu4225,1.85,0.01739887
419,2015-03-01,2015,3,organic,Northeast,plu4770,1.85,2.654e-05
420,2015-03-01,2015,3,organic,Plains,plu4046,1.7,0.00505236
421,2015-03-01,2015,3,organic,Plains,plu4225,1.7,0.01746975
422,2015-03-01,2015,3,organic,Plains,plu4770,1.7,1.833e-05
423,2015-03-01,2015,3,organic,SouthCentral,plu4046,1.34,0.040561639999999996
424,2015-03-01,2015,3,organic,SouthCentral,plu4225,1.34,0.00584724
425,2015-03-01,2015,3,organic,SouthCentral,plu4770,1.34,0.0
426,2015-03-01,2015,3,organic,Southeast,plu4046,1.46,0.00954792
427,2015-03-01,2015,3,organic,Southeast,plu4225,1.46,0.02064903
428,2015-03-01,2015,3,organic,Southeast,plu4770,1.46,0.0007280800000000001
429,2015-03-01,2015,3,organic,West,plu4046,1.4,0.11045855
430,2015-03-01,2015,3,organic,West,plu4225,1.4,0.08147498
431,2015-03-01,2015,3,organic,West,plu4770,1.4,0.00031188
432,2015-03-08,2015,3,conventional,California,plu4046,0.96,3.4842746
433,2015-03-08,2015,3,conventional,California,plu4225,0.96,1.64993605
434,2015-03-08,2015,3,conventional,California,plu4770,0.96,0.18472058
435,2015-03-08,2015,3,conventional,GreatLakes,plu4046,1.04,0.3806742
436,2015-03-08,2015,3,conventional,GreatLakes,plu4225,1.04,1.67510229
437,2015-03-08,2015,3,conventional,GreatLakes,plu4770,1.04,0.25397878
438,2015-03-08,2015,3,conventional,Midsouth,plu4046,1.21,0.5456906
439,2015-03-08,2015,3,conventional,Midsouth,plu4225,1.21,0.94901534
440,2015-03-08,2015,3,conventional,Midsouth,plu4770,1.21,0.17982424
441,2015-03-08,2015,3,conventional,Northeast,plu4046,1.27,0.11360219
442,2015-03-08,2015,3,conventional,Northeast,plu4225,1.27,2.1119361
443,2015-03-08,2015,3,conventional,Northeast,plu4770,1.27,0.00786497
444,2015-03-08,2015,3,conventional,Plains,plu4046,1.11,0.83816113
445,2015-03-08,2015,3,conventional,Plains,plu4225,1.11,0.41258103999999995
446,2015-03-08,2015,3,conventional,Plains,plu4770,1.11,0.00928384
447,2015-03-08,2015,3,conventional,SouthCentral,plu4046,0.8,3.2159353399999997
448,2015-03-08,2015,3,conventional,SouthCentral,plu4225,0.8,1.85597227
449,2015-03-08,2015,3,conventional,SouthCentral,plu4770,0.8,0.07956
450,2015-03-08,2015,3,conventional,Southeast,plu4046,1.18,1.8940023799999999
451,2015-03-08,2015,3,conventional,Southeast,plu4225,1.18,0.19931795000000002
452,2015-03-08,2015,3,conventional,Southeast,plu4770,1.18,0.02068377
453,2015-03-08,2015,3,conventional,West,plu4046,0.99,2.5414099
454,2015-03-08,2015,3,conventional,West,plu4225,0.99,2.1201115600000002
455,2015-03-08,2015,3,conventional,West,plu4770,0.99,0.09809296
456,2015-03-08,2015,3,organic,California,plu4046,1.48,0.07501611
457,2015-03-08,2015,3,organic,California,plu4225,1.48,0.02161982
458,2015-03-08,2015,3,organic,California,plu4770,1.48,0.0
459,2015-03-08,2015,3,organic,GreatLakes,plu4046,1.6,0.0035901799999999997
460,2015-03-08,2015,3,organic,GreatLakes,plu4225,1.6,0.04626547
461,2015-03-08,2015,3,organic,GreatLakes,plu4770,1.6,1.0539999999999999e-05
462,2015-03-08,2015,3,organic,Midsouth,plu4046,1.62,0.00845196
463,2015-03-08,2015,3,organic,Midsouth,plu4225,1.62,0.02727729
464,2015-03-08,2015,3,organic,Midsouth,plu4770,1.62,0.00461693
465,2015-03-08,2015,3,organic,Northeast,plu4046,1.79,0.0039916199999999995
466,2015-03-08,2015,3,organic,Northeast,plu4225,1.79,0.017082169999999997
467,2015-03-08,2015,3,organic,Northeast,plu4770,1.79,3.858e-05
468,2015-03-08,2015,3,organic,Plains,plu4046,1.68,0.0034825999999999998
469,2015-03-08,2015,3,organic,Plains,plu4225,1.68,0.01259396
470,2015-03-08,2015,3,organic,Plains,plu4770,1.68,1.373e-05
471,2015-03-08,2015,3,organic,SouthCentral,plu4046,1.44,0.028363689999999997
472,2015-03-08,2015,3,organic,SouthCentral,plu4225,1.44,0.00552396
473,2015-03-08,2015,3,organic,SouthCentral,plu4770,1.44,0.0
474,2015-03-08,2015,3,organic,Southeast,plu4046,1.47,0.01051769
475,2015-03-08,2015,3,organic,Southeast,plu4225,1.47,0.01935128
476,2015-03-08,2015,3,organic,Southeast,plu4770,1.47,0.0008024
477,2015-03-08,2015,3,organic,West,plu4046,1.37,0.11966432
478,2015-03-08,2015,3,organic,West,plu4225,1.37,0.17825833
479,2015-03-08,2015,3,organic,West,plu4770,1.37,0.00017653
480,2015-03-15,2015,3,conventional,California,plu4046,1.06,2.96252041
481,2015-03-15,2015,3,conventional,California,plu4225,1.06,1.73735395
482,2015-03-15,2015,3,conventional,California,plu4770,1.06,0.19476148999999998
483,2015-03-15,2015,3,conventional,GreatLakes,plu4046,1.1,0.47544958000000004
484,2015-03-15,2015,3,conventional,GreatLakes,plu4225,1.1,1.62692295
485,2015-03-15,2015,3,conventional,GreatLakes,plu4770,1.1,0.2237887
486,2015-03-15,2015,3,conventional,Midsouth,plu4046,1.19,0.57057691
487,2015-03-15,2015,3,conventional,Midsouth,plu4225,1.19,1.06647063
488,2015-03-15,2015,3,conventional,Midsouth,plu4770,1.19,0.21023478
489,2015-03-15,2015,3,conventional,Northeast,plu4046,1.34,0.11177791000000001
490,2015-03-15,2015,3,conventional,Northeast,plu4225,1.34,2.08203809
491,2015-03-15,2015,3,conventional,Northeast,plu4770,1.34,0.00553134
492,2015-03-15,2015,3,conventional,Plains,plu4046,1.1,0.8394572299999999
493,2015-03-15,2015,3,conventional,Plains,plu4225,1.1,0.43537380999999997
494,2015-03-15,2015,3,conventional,Plains,plu4770,1.1,0.01034437
495,2015-03-15,2015,3,conventional,SouthCentral,plu4046,0.79,3.29088146
496,2015-03-15,2015,3,conventional,SouthCentral,plu4225,0.79,1.64422011
497,2015-03-15,2015,3,conventional,SouthCentral,plu4770,0.79,0.11529048
498,2015-03-15,2015,3,conventional,Southeast,plu4046,1.21,1.86522072
499,2015-03-15,2015,3,conventional,Southeast,plu4225,1.21,0.21182287
500,2015-03-15,2015,3,conventional,Southeast,plu4770,1.21,0.02579272
501,2015-03-15,2015,3,conventional,West,plu4046,0.94,3.03410448
502,2015-03-15,2015,3,conventional,West,plu4225,0.94,1.8298683500000001
503,2015-03-15,2015,3,conventional,West,plu4770,0.94,0.08583116
504,2015-03-15,2015,3,organic,California,plu4046,1.52,0.06544132
505,2015-03-15,2015,3,organic,California,plu4225,1.52,0.02185514
506,2015-03-15,2015,3,organic,California,plu4770,1.52,0.0
507,2015-03-15,2015,3,organic,GreatLakes,plu4046,1.55,0.0038849099999999997
508,2015-03-15,2015,3,organic,GreatLakes,plu4225,1.55,0.04748947
509,2015-03-15,2015,3,organic,GreatLakes,plu4770,1.55,0.0
510,2015-03-15,2015,3,organic,Midsouth,plu4046,1.65,0.008401120000000002
511,2015-03-15,2015,3,organic,Midsouth,plu4225,1.65,0.0284242
512,2015-03-15,2015,3,organic,Midsouth,plu4770,1.65,0.00438554
513,2015-03-15,2015,3,organic,Northeast,plu4046,1.83,0.002925
514,2015-03-15,2015,3,organic,Northeast,plu4225,1.83,0.01655995
515,2015-03-15,2015,3,organic,Northeast,plu4770,1.83,2.6019999999999998e-05
516,2015-03-15,2015,3,organic,Plains,plu4046,1.67,0.00442792
517,2015-03-15,2015,3,organic,Plains,plu4225,1.67,0.01439917
518,2015-03-15,2015,3,organic,Plains,plu4770,1.67,2.287e-05
519,2015-03-15,2015,3,organic,SouthCentral,plu4046,1.38,0.03840971
520,2015-03-15,2015,3,organic,SouthCentral,plu4225,1.38,0.0065292200000000005
521,2015-03-15,2015,3,organic,SouthCentral,plu4770,1.38,0.0
522,2015-03-15,2015,3,organic,Southeast,plu4046,1.48,0.011716790000000001
523,2015-03-15,2015,3,organic,Southeast,plu4225,1.48,0.017032099999999998
524,2015-03-15,2015,3,organic,Southeast,plu4770,1.48,0.00080488
525,2015-03-15,2015,3,organic,West,plu4046,1.41,0.10036224
526,2015-03-15,2015,3,organic,West,plu4225,1.41,0.10618635000000001
527,2015-03-15,2015,3,organic,West,plu4770,1.41,6.948e-05
528,2015-03-22,2015,3,conventional,California,plu4046,1.06,2.34861825
529,2015-03-22,2015,3,conventional,California,plu4225,1.06,2.31439394
530,2015-03-22,2015,3,conventional,California,plu4770,1.06,0.19579146
531,2015-03-22,2015,3,conventional,GreatLakes,plu4046,1.04,0.54315172
532,2015-03-22,2015,3,conventional,GreatLakes,plu4225,1.04,2.1464365
533,2015-03-22,2015,3,conventional,GreatLakes,plu4770,1.04,0.45179884000000003
534,2015-03-22,2015,3,conventional,Midsouth,plu4046,1.11,0.68126126
535,2015-03-22,2015,3,conventional,Midsouth,plu4225,1.11,1.28205345
536,2015-03-22,2015,3,conventional,Midsouth,plu4770,1.11,0.19757391
537,2015-03-22,2015,3,conventional,Northeast,plu4046,1.22,0.118765
538,2015-03-22,2015,3,conventional,Northeast,plu4225,1.22,2.52651962
539,2015-03-22,2015,3,conventional,Northeast,plu4770,1.22,0.00543684
540,2015-03-22,2015,3,conventional,Plains,plu4046,1.09,0.88507163
541,2015-03-22,2015,3,conventional,Plains,plu4225,1.09,0.45019276
542,2015-03-22,2015,3,conventional,Plains,plu4770,1.09,0.01154882
543,2015-03-22,2015,3,conventional,SouthCentral,plu4046,0.76,3.78537616
544,2015-03-22,2015,3,conventional,SouthCentral,plu4225,0.76,1.4767141000000001
545,2015-03-22,2015,3,conventional,SouthCentral,plu4770,0.76,0.0810395
546,2015-03-22,2015,3,conventional,Southeast,plu4046,0.98,2.82370805
547,2015-03-22,2015,3,conventional,Southeast,plu4225,0.98,0.29977003999999996
548,2015-03-22,2015,3,conventional,Southeast,plu4770,0.98,0.0215705
549,2015-03-22,2015,3,conventional,West,plu4046,0.99,2.51145354
550,2015-03-22,2015,3,conventional,West,plu4225,0.99,2.1637044100000002
551,2015-03-22,2015,3,conventional,West,plu4770,0.99,0.10162605000000001
552,2015-03-22,2015,3,organic,California,plu4046,1.3,0.06496937
553,2015-03-22,2015,3,organic,California,plu4225,1.3,0.04001249
554,2015-03-22,2015,3,organic,California,plu4770,1.3,0.0
555,2015-03-22,2015,3,organic,GreatLakes,plu4046,1.63,0.0030577399999999998
556,2015-03-22,2015,3,organic,GreatLakes,plu4225,1.63,0.05127478
557,2015-03-22,2015,3,organic,GreatLakes,plu4770,1.63,0.0
558,2015-03-22,2015,3,organic,Midsouth,plu4046,1.53,0.013957530000000001
559,2015-03-22,2015,3,organic,Midsouth,plu4225,1.53,0.029037439999999998
560,2015-03-22,2015,3,organic,Midsouth,plu4770,1.53,0.00442659
561,2015-03-22,2015,3,organic,Northeast,plu4046,1.92,0.0049568
562,2015-03-22,2015,3,organic,Northeast,plu4225,1.92,0.020884490000000002
563,2015-03-22,2015,3,organic,Northeast,plu4770,1.92,2.816e-05
564,2015-03-22,2015,3,organic,Plains,plu4046,1.8,0.00381127
565,2015-03-22,2015,3,organic,Plains,plu4225,1.8,0.01913046
566,2015-03-22,2015,3,organic,Plains,plu4770,1.8,2.289e-05
567,2015-03-22,2015,3,organic,SouthCentral,plu4046,1.37,0.03998564
568,2015-03-22,2015,3,organic,SouthCentral,plu4225,1.37,0.00728716
569,2015-03-22,2015,3,organic,SouthCentral,plu4770,1.37,0.0
570,2015-03-22,2015,3,organic,Southeast,plu4046,1.73,0.01235973
571,2015-03-22,2015,3,organic,Southeast,plu4225,1.73,0.009572049999999999
572,2015-03-22,2015,3,organic,Southeast,plu4770,1.73,0.0007461
573,2015-03-22,2015,3,organic,West,plu4046,1.43,0.09404138000000001
574,2015-03-22,2015,3,organic,West,plu4225,1.43,0.14315495
575,2015-03-22,2015,3,organic,West,plu4770,1.43,6.685e-05
576,2015-03-29,2015,3,conventional,California,plu4046,1.1,2.60953263
577,2015-03-29,2015,3,conventional,California,plu4225,1.1,1.86927131
578,2015-03-29,2015,3,conventional,California,plu4770,1.1,0.19357755
579,2015-03-29,2015,3,conventional,GreatLakes,plu4046,1.09,0.45651893
580,2015-03-29,2015,3,conventional,GreatLakes,plu4225,1.09,1.47287942
581,2015-03-29,2015,3,conventional,GreatLakes,plu4770,1.09,0.19654504
582,2015-03-29,2015,3,conventional,Midsouth,plu4046,1.18,0.57647389
583,2015-03-29,2015,3,conventional,Midsouth,plu4225,1.18,1.1607943799999998
584,2015-03-29,2015,3,conventional,Midsouth,plu4770,1.18,0.20305764
585,2015-03-29,2015,3,conventional,Northeast,plu4046,1.26,0.09616931
586,2015-03-29,2015,3,conventional,Northeast,plu4225,1.26,2.54329015
587,2015-03-29,2015,3,conventional,Northeast,plu4770,1.26,0.00570716
588,2015-03-29,2015,3,conventional,Plains,plu4046,1.08,0.91207507
589,2015-03-29,2015,3,conventional,Plains,plu4225,1.08,0.44101524
590,2015-03-29,2015,3,conventional,Plains,plu4770,1.08,0.01008533
591,2015-03-29,2015,3,conventional,SouthCentral,plu4046,0.82,3.09104963
592,2015-03-29,2015,3,conventional,SouthCentral,plu4225,0.82,1.83636562
593,2015-03-29,2015,3,conventional,SouthCentral,plu4770,0.82,0.0893742
594,2015-03-29,2015,3,conventional,Southeast,plu4046,1.16,1.80428266
595,2015-03-29,2015,3,conventional,Southeast,plu4225,1.16,0.20504111
596,2015-03-29,2015,3,conventional,Southeast,plu4770,1.16,0.0232247
597,2015-03-29,2015,3,conventional,West,plu4046,0.93,2.97853492
598,2015-03-29,2015,3,conventional,West,plu4225,0.93,2.01238412
599,2015-03-29,2015,3,conventional,West,plu4770,0.93,0.08970125999999999
600,2015-03-29,2015,3,organic,California,plu4046,1.53,0.05682947
601,2015-03-29,2015,3,organic,California,plu4225,1.53,0.04439086
602,2015-03-29,2015,3,organic,California,plu4770,1.53,0.0
603,2015-03-29,2015,3,organic,GreatLakes,plu4046,1.62,0.00260614
604,2015-03-29,2015,3,organic,GreatLakes,plu4225,1.62,0.051107339999999994
605,2015-03-29,2015,3,organic,GreatLakes,plu4770,1.62,0.0
606,2015-03-29,2015,3,organic,Midsouth,plu4046,1.65,0.01053083
607,2015-03-29,2015,3,organic,Midsouth,plu4225,1.65,0.030083369999999998
608,2015-03-29,2015,3,organic,Midsouth,plu4770,1.65,0.00478166
609,2015-03-29,2015,3,organic,Northeast,plu4046,1.95,0.0055333100000000005
610,2015-03-29,2015,3,organic,Northeast,plu4225,1.95,0.01653345
611,2015-03-29,2015,3,organic,Northeast,plu4770,1.95,9.099e-05
612,2015-03-29,2015,3,organic,Plains,plu4046,1.85,0.0034899899999999997
613,2015-03-29,2015,3,organic,Plains,plu4225,1.85,0.01781818
614,2015-03-29,2015,3,organic,Plains,plu4770,1.85,2.063e-05
615,2015-03-29,2015,3,organic,SouthCentral,plu4046,1.42,0.028872830000000002
616,2015-03-29,2015,3,organic,SouthCentral,plu4225,1.42,0.0058974399999999995
617,2015-03-29,2015,3,organic,SouthCentral,plu4770,1.42,0.0
618,2015-03-29,2015,3,organic,Southeast,plu4046,1.84,0.01407638
619,2015-03-29,2015,3,organic,Southeast,plu4225,1.84,0.0071496599999999995
620,2015-03-29,2015,3,organic,Southeast,plu4770,1.84,0.00086507
621,2015-03-29,2015,3,organic,West,plu4046,1.54,0.07133494
622,2015-03-29,2015,3,organic,West,plu4225,1.54,0.15193931
623,2015-03-29,2015,3,organic,West,plu4770,1.54,3.604e-05
624,2015-04-05,2015,4,conventional,California,plu4046,1.12,2.75446487
625,2015-04-05,2015,4,conventional,California,plu4225,1.12,1.88616889
626,2015-04-05,2015,4,conventional,California,plu4770,1.12,0.22539685
627,2015-04-05,2015,4,conventional,GreatLakes,plu4046,1.18,0.50448779
628,2015-04-05,2015,4,conventional,GreatLakes,plu4225,1.18,1.5953543899999998
629,2015-04-05,2015,4,conventional,GreatLakes,plu4770,1.18,0.22160331
630,2015-04-05,2015,4,conventional,Midsouth,plu4046,1.19,0.61756729
631,2015-04-05,2015,4,conventional,Midsouth,plu4225,1.19,1.0666085
632,2015-04-05,2015,4,conventional,Midsouth,plu4770,1.19,0.18365385
633,2015-04-05,2015,4,conventional,Northeast,plu4046,1.34,0.09788772
634,2015-04-05,2015,4,conventional,Northeast,plu4225,1.34,2.4094497400000003
635,2015-04-05,2015,4,conventional,Northeast,plu4770,1.34,0.0062036999999999995
636,2015-04-05,2015,4,conventional,Plains,plu4046,1.13,0.89826398
637,2015-04-05,2015,4,conventional,Plains,plu4225,1.13,0.43718358
638,2015-04-05,2015,4,conventional,Plains,plu4770,1.13,0.01164581
639,2015-04-05,2015,4,conventional,SouthCentral,plu4046,0.83,3.67664217
640,2015-04-05,2015,4,conventional,SouthCentral,plu4225,0.83,1.8569532
641,2015-04-05,2015,4,conventional,SouthCentral,plu4770,0.83,0.10428522
642,2015-04-05,2015,4,conventional,Southeast,plu4046,1.08,2.25766921
643,2015-04-05,2015,4,conventional,Southeast,plu4225,1.08,0.25273798000000003
644,2015-04-05,2015,4,conventional,Southeast,plu4770,1.08,0.02613734
645,2015-04-05,2015,4,conventional,West,plu4046,0.95,3.1320314
646,2015-04-05,2015,4,conventional,West,plu4225,0.95,2.02252408
647,2015-04-05,2015,4,conventional,West,plu4770,0.95,0.09305521000000001
648,2015-04-05,2015,4,organic,California,plu4046,1.52,0.0570823
649,2015-04-05,2015,4,organic,California,plu4225,1.52,0.05129572
650,2015-04-05,2015,4,organic,California,plu4770,1.52,0.0
651,2015-04-05,2015,4,organic,GreatLakes,plu4046,1.51,0.00255969
652,2015-04-05,2015,4,organic,GreatLakes,plu4225,1.51,0.060473809999999996
653,2015-04-05,2015,4,organic,GreatLakes,plu4770,1.51,0.0
654,2015-04-05,2015,4,organic,Midsouth,plu4046,1.65,0.01057496
655,2015-04-05,2015,4,organic,Midsouth,plu4225,1.65,0.03122973
656,2015-04-05,2015,4,organic,Midsouth,plu4770,1.65,0.0046888699999999995
657,2015-04-05,2015,4,organic,Northeast,plu4046,1.91,0.00344617
658,2015-04-05,2015,4,organic,Northeast,plu4225,1.91,0.01531665
659,2015-04-05,2015,4,organic,Northeast,plu4770,1.91,4.813e-05
660,2015-04-05,2015,4,organic,Plains,plu4046,1.81,0.00353409
661,2015-04-05,2015,4,organic,Plains,plu4225,1.81,0.018648770000000002
662,2015-04-05,2015,4,organic,Plains,plu4770,1.81,4.8200000000000006e-05
663,2015-04-05,2015,4,organic,SouthCentral,plu4046,1.4,0.039792839999999996
664,2015-04-05,2015,4,organic,SouthCentral,plu4225,1.4,0.00803239
665,2015-04-05,2015,4,organic,SouthCentral,plu4770,1.4,0.00076815
